segment_id,speed_safety_score,priority_label,posted_speed_limit_kph,operating_speed_kph,safe_system_reference_speed_kph,road_type,area_type
5693,34.041666666666664,high_priority_review,80.0,103.0,30.0,arterial,urban
5718,48.0,review,90.0,111.0,50.0,arterial,rural
5723,53.333333333333336,review,90.0,103.0,50.0,arterial,rural
5731,40.708333333333336,review,90.0,103.0,30.0,arterial,urban
5762,41.375,review,90.0,102.0,30.0,arterial,urban
5794,49.375,review,90.0,87.0,30.0,arterial,urban
5797,51.333333333333336,review,90.0,106.0,50.0,arterial,rural
5821,43.375,review,90.0,99.0,30.0,arterial,urban
5824,43.375,review,90.0,99.0,30.0,arterial,urban
5853,38.04166666666666,review,80.0,97.0,30.0,arterial,urban
5854,40.04166666666666,review,80.0,94.0,30.0,arterial,urban
5860,47.375,review,80.0,83.0,30.0,arterial,urban
5862,40.708333333333336,review,80.0,93.0,30.0,arterial,urban
5870,53.0,review,90.0,103.5,50.0,arterial,rural
5881,62.0,monitor,90.0,89.0,50.0,arterial,rural
5915,36.04166666666666,review,90.0,110.0,30.0,arterial,urban
5920,34.041666666666664,high_priority_review,90.0,113.0,30.0,arterial,urban
5950,47.33333333333333,review,90.0,112.0,50.0,arterial,rural
5951,35.375,review,90.0,111.0,30.0,arterial,urban
5954,38.708333333333336,review,90.0,106.0,30.0,arterial,urban
5955,42.66666666666666,review,90.0,119.0,50.0,arterial,rural
5967,44.83333333333333,review,90.0,115.75,50.0,arterial,rural
5969,44.0,review,90.0,117.0,50.0,arterial,rural
6052,50.22222222,review,90.0,107.66666667,50.0,arterial,rural
6066,48.0,review,90.0,111.0,50.0,arterial,rural
6068,48.0,review,90.0,111.0,50.0,arterial,rural
6091,51.0,review,90.0,106.5,50.0,arterial,rural
6094,44.0,review,90.0,117.0,50.0,arterial,rural
6096,45.33333333333333,review,90.0,115.0,50.0,arterial,rural
6124,58.75,monitor,80.0,98.0,50.0,arterial,rural
6143,61.41666666666666,monitor,80.0,94.0,50.0,arterial,rural
6145,59.41666666666666,monitor,80.0,97.0,50.0,arterial,rural
6177,47.70833333333333,review,85.0,113.0,50.0,arterial,rural
6178,45.33333333333333,review,90.0,115.0,50.0,arterial,rural
6207,52.0,review,90.0,105.0,50.0,arterial,rural
6211,58.33333333333333,monitor,90.0,95.5,50.0,arterial,rural
6257,56.0,monitor,90.0,99.0,50.0,arterial,rural
6258,56.0,monitor,90.0,99.0,50.0,arterial,rural
6261,56.08333333333333,monitor,80.0,102.0,50.0,arterial,rural
6262,59.41666666666666,monitor,80.0,97.0,50.0,arterial,rural
6273,55.41666666666666,monitor,80.0,103.0,50.0,arterial,rural
6275,50.0,review,90.0,108.0,50.0,arterial,rural
6285,33.375,high_priority_review,90.0,114.0,30.0,arterial,urban
6299,30.041666666666664,high_priority_review,90.0,119.0,30.0,arterial,urban
6300,32.041666666666664,high_priority_review,90.0,116.0,30.0,arterial,urban
6315,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
6316,57.33333333333333,monitor,90.0,97.0,50.0,arterial,rural
6318,53.333333333333336,review,90.0,103.0,50.0,arterial,rural
6320,53.333333333333336,review,90.0,103.0,50.0,arterial,rural
6376,43.375,review,90.0,99.0,30.0,arterial,urban
6380,42.70833333333333,review,90.0,100.0,30.0,arterial,urban
6383,30.041666666666664,high_priority_review,90.0,119.0,30.0,arterial,urban
6384,31.375,high_priority_review,90.0,117.0,30.0,arterial,urban
6404,55.33333333333333,monitor,90.0,100.0,50.0,arterial,rural
6407,33.375,high_priority_review,80.0,104.0,30.0,arterial,urban
6408,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
6410,62.0,monitor,90.0,89.0,50.0,arterial,rural
6424,34.70833333333333,high_priority_review,80.0,102.0,30.0,arterial,urban
6435,55.41666666666666,monitor,80.0,103.0,50.0,arterial,rural
6439,57.41666666666666,monitor,80.0,100.0,50.0,arterial,rural
6449,33.819444446666665,high_priority_review,90.0,113.33333333,30.0,arterial,urban
6457,54.444444446666665,review,90.0,101.33333333,50.0,arterial,rural
6458,56.66666666666666,monitor,90.0,98.0,50.0,arterial,rural
6471,33.75,high_priority_review,65.0,114.0,30.0,arterial,urban
6513,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
6524,53.333333333333336,review,90.0,103.0,50.0,arterial,rural
6525,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
6551,68.25,monitor,60.0,98.0,50.0,arterial,rural
6630,36.04166666666666,review,90.0,110.0,30.0,arterial,urban
6636,49.375,review,80.0,74.0,30.0,arterial,urban
6637,62.0,monitor,90.0,88.0,50.0,arterial,rural
6641,49.375,review,80.0,69.0,30.0,arterial,urban
6658,52.0,review,90.0,105.0,50.0,arterial,rural
6702,49.333333333333336,review,90.0,109.0,50.0,arterial,rural
6783,48.708333333333336,review,90.0,91.0,30.0,arterial,urban
6788,49.375,review,80.0,76.0,30.0,arterial,urban
6798,50.66666666666666,review,90.0,107.0,50.0,arterial,rural
6805,50.75,review,80.0,113.66666667,50.0,arterial,rural
6811,48.569444446666665,review,83.0,112.33333333,50.0,arterial,rural
6816,30.70833333333333,high_priority_review,80.0,108.0,30.0,arterial,urban
6820,30.70833333333333,high_priority_review,80.0,108.0,30.0,arterial,urban
6824,48.66666666666666,review,90.0,110.0,50.0,arterial,rural
6831,50.75,review,80.0,110.0,50.0,arterial,rural
6878,46.875,review,50.0,85.0,30.0,arterial,urban
6961,47.375,review,90.0,93.0,30.0,arterial,urban
6965,41.375,review,90.0,102.0,30.0,arterial,urban
6981,52.0,review,90.0,105.0,50.0,arterial,rural
7009,49.375,review,90.0,88.0,30.0,arterial,urban
7073,49.375,review,90.0,78.0,30.0,arterial,urban
7082,62.0,monitor,90.0,85.0,50.0,arterial,rural
7083,46.708333333333336,review,90.0,94.0,30.0,arterial,urban
7098,44.04166666666666,review,80.0,88.0,30.0,arterial,urban
7102,49.375,review,90.0,81.0,30.0,arterial,urban
7103,54.66666666666666,review,90.0,101.0,50.0,arterial,rural
7109,49.375,review,90.0,82.0,30.0,arterial,urban
7114,43.04166666666666,review,80.0,89.5,30.0,arterial,urban
7115,42.0,review,90.0,121.0,50.0,arterial,rural
7121,68.25,monitor,60.0,99.0,50.0,arterial,rural
7126,50.66666666666666,review,90.0,107.0,50.0,arterial,rural
7127,37.375,review,90.0,108.0,30.0,arterial,urban
7177,49.333333333333336,review,90.0,109.0,50.0,arterial,rural
7239,49.375,review,90.0,71.0,30.0,arterial,urban
7240,49.375,review,90.0,88.0,30.0,arterial,urban
7268,51.75,review,80.0,108.5,50.0,arterial,rural
7269,38.04166666666666,review,80.0,97.0,30.0,arterial,urban
7270,68.25,monitor,60.0,96.0,50.0,arterial,rural
7274,56.75,monitor,80.0,101.0,50.0,arterial,rural
7275,51.41666666666666,review,80.0,109.0,50.0,arterial,rural
7276,48.708333333333336,review,90.0,91.0,30.0,arterial,urban
7277,39.375,review,90.0,105.0,30.0,arterial,urban
7278,53.0,review,90.0,103.5,50.0,arterial,rural
7279,46.708333333333336,review,90.0,94.0,30.0,arterial,urban
7302,64.375,monitor,30.0,98.5,30.0,arterial,urban
7303,77.0,aligned,30.0,99.5,50.0,arterial,rural
7379,49.375,review,90.0,89.0,30.0,arterial,urban
7380,47.375,review,90.0,93.0,30.0,arterial,urban
7399,54.66666666666666,review,90.0,101.0,50.0,arterial,rural
7402,54.0,review,90.0,102.0,50.0,arterial,rural
7404,34.70833333333333,high_priority_review,90.0,112.0,30.0,arterial,urban
7405,45.83333333333333,review,90.0,114.25,50.0,arterial,rural
7420,43.375,review,90.0,99.0,30.0,arterial,urban
7421,77.54166666666666,aligned,65.0,74.5,50.0,arterial,rural
7445,70.75,monitor,80.0,66.0,50.0,arterial,rural
7446,70.75,monitor,80.0,62.0,50.0,arterial,rural
7464,55.0,monitor,90.0,100.5,50.0,arterial,rural
7528,56.0,monitor,90.0,99.0,50.0,arterial,rural
7605,62.0,monitor,90.0,85.0,50.0,arterial,rural
7606,55.0,monitor,90.0,100.5,50.0,arterial,rural
7614,35.375,review,80.0,101.0,30.0,arterial,urban
7616,35.375,review,80.0,101.0,30.0,arterial,urban
7625,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
7628,60.0,monitor,90.0,93.0,50.0,arterial,rural
7769,32.70833333333333,high_priority_review,90.0,115.0,30.0,arterial,urban
7770,44.33333333333333,review,90.0,116.5,50.0,arterial,rural
7771,31.375,high_priority_review,90.0,117.0,30.0,arterial,urban
7785,49.375,review,90.0,69.0,30.0,arterial,urban
7815,68.91666666666666,monitor,60.0,89.0,50.0,arterial,rural
7818,59.41666666666666,monitor,80.0,97.0,50.0,arterial,rural
7836,47.375,review,80.0,83.0,30.0,arterial,urban
7837,62.0,monitor,90.0,79.0,50.0,arterial,rural
7839,62.0,monitor,90.0,85.0,50.0,arterial,rural
7853,62.0,monitor,90.0,86.0,50.0,arterial,rural
7896,33.041666666666664,high_priority_review,90.0,114.5,30.0,arterial,urban
7897,43.5,review,90.0,117.75,50.0,arterial,rural
7961,49.375,review,80.0,57.0,30.0,arterial,urban
8001,44.83333333333333,review,90.0,115.75,50.0,arterial,rural
8002,41.375,review,90.0,102.0,30.0,arterial,urban
8028,53.0,review,90.0,103.5,50.0,arterial,rural
8029,47.375,review,90.0,93.0,30.0,arterial,urban
8041,62.0,monitor,90.0,71.0,50.0,arterial,rural
8218,62.0,monitor,90.0,75.0,50.0,arterial,rural
8220,51.04166666666666,review,85.0,108.0,50.0,arterial,rural
8366,66.75,monitor,80.0,86.0,50.0,arterial,rural
8424,50.66666666666666,review,90.0,107.0,50.0,arterial,rural
8475,48.04166666666667,review,90.0,92.0,30.0,arterial,urban
8476,60.66666666666667,monitor,90.0,92.0,50.0,arterial,rural
8518,68.75,monitor,80.0,83.0,50.0,arterial,rural
8528,66.08333333333333,monitor,80.0,87.0,50.0,arterial,rural
8564,58.0,monitor,90.0,96.0,50.0,arterial,rural
8573,58.66666666666667,monitor,90.0,95.0,50.0,arterial,rural
8598,54.75,review,80.0,104.0,50.0,arterial,rural
8601,59.333333333333336,monitor,90.0,94.0,50.0,arterial,rural
8618,68.25,monitor,60.0,98.0,50.0,arterial,rural
8620,49.375,review,90.0,82.0,30.0,arterial,urban
8634,50.66666666666666,review,90.0,107.0,50.0,arterial,rural
8638,49.375,review,80.0,74.0,30.0,arterial,urban
8639,49.375,review,80.0,80.0,30.0,arterial,urban
8641,42.70833333333333,review,80.0,90.0,30.0,arterial,urban
8698,35.375,review,80.0,101.0,30.0,arterial,urban
8719,62.0,monitor,90.0,71.0,50.0,arterial,rural
8725,53.333333333333336,review,90.0,103.0,50.0,arterial,rural
8726,51.333333333333336,review,90.0,106.0,50.0,arterial,rural
8733,50.0,review,90.0,108.0,50.0,arterial,rural
8741,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
8742,50.0,review,90.0,108.0,50.0,arterial,rural
8745,62.0,monitor,90.0,71.5,50.0,arterial,rural
8746,46.04166666666667,review,80.0,85.0,30.0,arterial,urban
8770,62.0,monitor,90.0,87.0,50.0,arterial,rural
8780,52.0,review,90.0,105.0,50.0,arterial,rural
8788,49.333333333333336,review,90.0,109.0,50.0,arterial,rural
8801,49.375,review,90.0,88.0,30.0,arterial,urban
8802,54.66666666666666,review,90.0,101.0,50.0,arterial,rural
8804,44.70833333333333,review,90.0,97.0,30.0,arterial,urban
8870,36.70833333333333,review,90.0,109.0,30.0,arterial,urban
8873,45.33333333333333,review,90.0,115.0,50.0,arterial,rural
8874,34.041666666666664,high_priority_review,90.0,113.0,30.0,arterial,urban
8926,68.25,monitor,60.0,101.0,50.0,arterial,rural
8928,61.41666666666666,monitor,80.0,94.0,50.0,arterial,rural
9004,40.708333333333336,review,90.0,103.0,30.0,arterial,urban
9005,40.708333333333336,review,90.0,103.0,30.0,arterial,urban
9056,47.04166666666666,review,85.0,114.0,50.0,arterial,rural
9057,45.0,review,90.0,115.5,50.0,arterial,rural
9067,44.0,review,90.0,117.0,50.0,arterial,rural
9069,54.61111111333333,review,86.0,102.33333333,50.0,arterial,rural
9079,44.70833333333333,review,90.0,97.0,30.0,arterial,urban
9081,45.375,review,90.0,96.0,30.0,arterial,urban
9115,55.0,monitor,90.0,100.5,50.0,arterial,rural
9120,60.0,monitor,90.0,93.0,50.0,arterial,rural
9154,62.0,monitor,90.0,89.0,50.0,arterial,rural
9155,69.41666666666667,monitor,80.0,82.0,50.0,arterial,rural
9162,65.41666666666666,monitor,80.0,88.0,50.0,arterial,rural
9163,55.33333333333333,monitor,90.0,100.0,50.0,arterial,rural
9267,41.708333333333336,review,80.0,91.5,30.0,arterial,urban
9401,52.125,review,60.0,69.0,30.0,arterial,urban
9432,43.375,review,90.0,99.0,30.0,arterial,urban
9435,45.375,review,90.0,96.0,30.0,arterial,urban
9535,40.708333333333336,review,90.0,103.0,30.0,arterial,urban
9552,56.0,monitor,90.0,99.0,50.0,arterial,rural
9603,62.083333333333336,monitor,80.0,93.0,50.0,arterial,rural
9605,59.41666666666666,monitor,80.0,97.0,50.0,arterial,rural
9609,57.33333333333333,monitor,90.0,97.0,50.0,arterial,rural
9611,57.41666666666666,monitor,80.0,100.0,50.0,arterial,rural
9612,35.375,review,80.0,101.0,30.0,arterial,urban
9625,45.66666666666666,review,90.0,114.5,50.0,arterial,rural
9627,48.66666666666666,review,90.0,110.0,50.0,arterial,rural
9680,44.70833333333333,review,80.0,87.0,30.0,arterial,urban
9681,65.70833333333334,monitor,85.0,86.0,50.0,arterial,rural
9725,40.708333333333336,review,90.0,103.0,30.0,arterial,urban
9730,57.33333333333333,monitor,90.0,97.0,50.0,arterial,rural
9775,50.66666666666666,review,90.0,107.0,50.0,arterial,rural
9776,54.0,review,90.0,102.0,50.0,arterial,rural
9784,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
9786,48.0,review,90.0,111.0,50.0,arterial,rural
9823,56.0,monitor,90.0,99.0,50.0,arterial,rural
9828,53.333333333333336,review,90.0,103.0,50.0,arterial,rural
9832,47.70833333333333,review,90.0,97.0,30.0,arterial,urban
9839,37.70833333333333,review,90.0,112.0,30.0,arterial,urban
10044,49.66666666666666,review,90.0,108.5,50.0,arterial,rural
10120,59.333333333333336,monitor,90.0,94.0,50.0,arterial,rural
10123,48.66666666666666,review,90.0,110.0,50.0,arterial,rural
10163,41.375,review,90.0,102.0,30.0,arterial,urban
10249,48.66666666666666,review,90.0,110.0,50.0,arterial,rural
10250,68.25,monitor,60.0,107.0,50.0,arterial,rural
10280,48.66666666666666,review,90.0,110.0,50.0,arterial,rural
10310,32.041666666666664,high_priority_review,80.0,106.0,30.0,arterial,urban
10312,38.708333333333336,review,80.0,96.0,30.0,arterial,urban
10350,60.0,monitor,90.0,93.0,50.0,arterial,rural
10355,57.33333333333333,monitor,90.0,97.0,50.0,arterial,rural
10360,37.375,review,90.0,108.0,30.0,arterial,urban
10364,61.333333333333336,monitor,90.0,91.0,50.0,arterial,rural
10365,38.04166666666666,review,90.0,107.0,30.0,arterial,urban
10377,44.04166666666666,review,90.0,98.0,30.0,arterial,urban
10378,48.04166666666667,review,90.0,92.0,30.0,arterial,urban
10455,42.04166666666666,review,80.0,91.0,30.0,arterial,urban
10470,49.375,review,90.0,80.0,30.0,arterial,urban
10477,36.375,review,80.0,99.5,30.0,arterial,urban
10532,44.04166666666666,review,90.0,98.0,30.0,arterial,urban
10570,46.708333333333336,review,90.0,94.0,30.0,arterial,urban
10571,38.125,review,60.0,94.0,30.0,arterial,urban
10587,55.33333333333333,monitor,90.0,100.0,50.0,arterial,rural
10614,62.0,monitor,90.0,87.0,50.0,arterial,rural
10631,55.33333333333333,monitor,90.0,100.0,50.0,arterial,rural
10633,49.375,review,85.0,72.5,30.0,arterial,urban
10634,54.0,review,90.0,102.0,50.0,arterial,rural
10635,48.66666666666666,review,90.0,110.0,50.0,arterial,rural
10636,33.375,high_priority_review,80.0,104.0,30.0,arterial,urban
10648,65.70833333333334,monitor,85.0,86.0,50.0,arterial,rural
10697,60.66666666666667,monitor,90.0,92.0,50.0,arterial,rural
10701,54.0,review,90.0,102.0,50.0,arterial,rural
10739,39.375,review,90.0,105.0,30.0,arterial,urban
10740,35.375,review,90.0,111.0,30.0,arterial,urban
10760,41.375,review,90.0,102.0,30.0,arterial,urban
10767,42.04166666666666,review,90.0,101.0,30.0,arterial,urban
10790,62.0,monitor,90.0,81.5,50.0,arterial,rural
10801,36.70833333333333,review,90.0,109.0,30.0,arterial,urban
10804,44.04166666666666,review,90.0,98.0,30.0,arterial,urban
10832,49.375,review,90.0,69.0,30.0,arterial,urban
10847,50.66666666666666,review,90.0,107.0,50.0,arterial,rural
10849,44.70833333333333,review,90.0,97.0,30.0,arterial,urban
10881,61.333333333333336,monitor,90.0,91.0,50.0,arterial,rural
10883,64.375,monitor,30.0,101.0,30.0,arterial,urban
10885,55.33333333333333,monitor,90.0,100.0,50.0,arterial,rural
10890,49.375,review,90.0,83.0,30.0,arterial,urban
10894,49.375,review,90.0,56.5,30.0,arterial,urban
10936,47.33333333333333,review,90.0,112.0,50.0,arterial,rural
10939,77.0,aligned,30.0,118.0,50.0,arterial,rural
10941,64.375,monitor,30.0,113.0,30.0,arterial,urban
10963,49.375,review,90.0,69.0,30.0,arterial,urban
10986,40.708333333333336,review,90.0,103.0,30.0,arterial,urban
10987,43.375,review,90.0,99.0,30.0,arterial,urban
11061,62.0,monitor,90.0,90.0,50.0,arterial,rural
11065,77.0,aligned,30.0,114.0,50.0,arterial,rural
11066,77.0,aligned,30.0,109.0,50.0,arterial,rural
11084,52.0,review,90.0,105.0,50.0,arterial,rural
11134,61.055555553333335,monitor,86.0,92.66666667,50.0,arterial,rural
11159,49.375,review,80.0,79.0,30.0,arterial,urban
11165,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
11170,62.75,monitor,80.0,92.0,50.0,arterial,rural
11178,70.08333333333334,monitor,80.0,81.0,50.0,arterial,rural
11190,49.375,review,85.0,66.5,30.0,arterial,urban
11191,36.04166666666666,review,80.0,100.0,30.0,arterial,urban
11199,57.33333333333333,monitor,90.0,97.0,50.0,arterial,rural
11206,60.0,monitor,90.0,93.0,50.0,arterial,rural
11207,57.66666666666666,monitor,90.0,96.5,50.0,arterial,rural
11211,62.0,monitor,90.0,89.5,50.0,arterial,rural
11214,77.0,aligned,30.0,88.0,50.0,arterial,rural
11217,64.375,monitor,30.0,75.0,30.0,arterial,urban
11218,77.0,aligned,30.0,104.0,50.0,arterial,rural
11255,55.33333333333333,monitor,90.0,100.0,50.0,arterial,rural
11256,44.04166666666666,review,90.0,98.0,30.0,arterial,urban
11259,49.375,review,80.0,67.0,30.0,arterial,urban
11260,59.333333333333336,monitor,90.0,94.0,50.0,arterial,rural
11267,60.75,monitor,80.0,95.0,50.0,arterial,rural
11268,60.083333333333336,monitor,80.0,96.0,50.0,arterial,rural
11276,70.75,monitor,80.0,44.5,50.0,arterial,rural
11278,62.0,monitor,90.0,43.0,50.0,arterial,rural
11282,62.10326087333333,monitor,87.0,90.78260869,50.0,arterial,rural
11314,64.75,monitor,80.0,89.0,50.0,arterial,rural
11315,52.0,review,90.0,105.0,50.0,arterial,rural
11346,55.5,monitor,86.0,101.0,50.0,arterial,rural
11378,56.0,monitor,90.0,99.0,50.0,arterial,rural
11379,49.375,review,83.0,64.66666667,30.0,arterial,urban
11381,49.375,review,90.0,37.0,30.0,arterial,urban
11397,46.66666666666666,review,90.0,113.0,50.0,arterial,rural
11399,59.375,monitor,85.0,95.5,50.0,arterial,rural
11417,49.375,review,90.0,69.0,30.0,arterial,urban
11419,43.375,review,90.0,99.0,30.0,arterial,urban
11420,51.0,review,90.0,106.5,50.0,arterial,rural
11425,32.041666666666664,high_priority_review,80.0,106.0,30.0,arterial,urban
11441,38.125,review,60.0,98.0,30.0,arterial,urban
11482,49.375,review,80.0,72.0,30.0,arterial,urban
11532,66.375,monitor,85.0,69.0,50.0,arterial,rural
11536,60.375,monitor,85.0,94.0,50.0,arterial,rural
11564,49.055555553333335,review,86.0,110.66666667,50.0,arterial,rural
11566,45.11111111333333,review,90.0,115.33333333,50.0,arterial,rural
11592,38.125,review,60.0,104.0,30.0,arterial,urban
11597,45.04166666666666,review,80.0,86.5,30.0,arterial,urban
11599,39.708333333333336,review,80.0,94.5,30.0,arterial,urban
11631,68.25,monitor,60.0,112.0,50.0,arterial,rural
11704,49.375,review,90.0,86.0,30.0,arterial,urban
11708,35.375,review,80.0,101.0,30.0,arterial,urban
11710,38.04166666666666,review,80.0,97.0,30.0,arterial,urban
11718,48.0,review,90.0,111.0,50.0,arterial,rural
11728,40.708333333333336,review,80.0,93.0,30.0,arterial,urban
11729,36.70833333333333,review,80.0,99.0,30.0,arterial,urban
11739,56.0,monitor,90.0,99.0,50.0,arterial,rural
11740,53.333333333333336,review,90.0,103.0,50.0,arterial,rural
11751,38.708333333333336,review,80.0,96.0,30.0,arterial,urban
11752,49.375,review,80.0,71.0,30.0,arterial,urban
11753,52.08333333333333,review,80.0,108.0,50.0,arterial,rural
11754,68.25,monitor,60.0,120.0,50.0,arterial,rural
11765,55.33333333333333,monitor,90.0,100.0,50.0,arterial,rural
11778,42.0,review,90.0,120.0,50.0,arterial,rural
11785,38.04166666666666,review,90.0,107.0,30.0,arterial,urban
11787,40.708333333333336,review,90.0,103.0,30.0,arterial,urban
11789,68.25,monitor,60.0,114.0,50.0,arterial,rural
